session_date,ticker,name,prev_close_price,market_cap,trading_value,trend_ok,source
2026-06-29,016380,KG스틸,5050,505044929850,3283642470,1,universe_startup
2026-06-29,005389,현대차3우B,201000,467817852000,4481848750,1,universe_startup
2026-06-29,003030,세아제강지주,111900,463451418300,3142521700,1,universe_startup
2026-06-29,02826K,삼성물산우B,289500,424867305000,5898904000,1,universe_startup
2026-06-29,004710,한솔테크닉스,10310,418890320270,12244484290,1,universe_startup
2026-06-29,037710,광주신세계,52900,403477398800,140292677300,1,universe_startup
2026-06-29,452260,한화갤러리아,2025,392565710250,3296839250,1,universe_startup
2026-06-29,001200,유진투자증권,4045,391824660810,3242845212,1,universe_startup
2026-06-29,003280,흥아해운,1620,389488336380,3589983159,1,universe_startup
2026-06-29,006220,제주은행,9840,371937800880,6647573195,1,universe_startup
2026-06-29,017900,광전자,6400,370840083200,7935948655,1,universe_startup
2026-06-29,011930,신성이엔지,17320,351703072240,5467682130,1,universe_startup
2026-06-29,010690,화신,10050,350950120500,7697308960,1,universe_startup
2026-06-29,092790,넥스틸,12430,323204860000,3492606515,1,universe_startup
2026-06-29,105840,우진,15050,303974933500,3916784290,1,universe_startup
2026-06-29,058430,포스코스틸리온,4995,299700000000,3697870624,1,universe_startup
2026-06-29,005950,이수화학,11310,297387051390,6848726085,1,universe_startup
2026-06-29,002310,아세아제지,7330,289164908300,3334402820,1,universe_startup
2026-06-29,010820,퍼스텍,5880,286778995440,6190361010,1,universe_startup
2026-06-29,217590,티엠씨,11880,286239393000,4260278655,1,universe_startup
2026-06-29,001340,PKC,6010,270618814890,3559128575,1,universe_startup
2026-06-29,03473K,SK우,455500,257874492500,5508746500,1,universe_startup
